year,id,display_name,works_count,category,related_concepts
2016,https://openalex.org/T13629,Text Readability and Simplification,2234,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T10462,Reinforcement Learning in Robotics,2222,Robotics & Control,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T10906,AI-based Problem Solving and Planning,2196,Robotics & Control,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,2178,Computer Vision,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T11714,Multimodal Machine Learning Applications,2155,Natural Language Processing,"[{""id"": ""https://openalex.org/T10888"", ""display_name"": ""Augmented Reality Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11019"", ""display_name"": ""Image Enhancement Techniques"", ""category"": ""Computer Vision""}, {""id"": ""https://openalex.org/T13579"", ""display_name"": ""Image and Video Stabilization"", ""category"": ""Computer Vision""}]"
2016,https://openalex.org/T11943,Pharmacovigilance and Adverse Drug Reactions,2028,AI in Healthcare,"[{""id"": ""https://openalex.org/T10800"", ""display_name"": ""Forensic Toxicology and Drug Analysis"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11931"", ""display_name"": ""Organoselenium and organotellurium chemistry"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12356"", ""display_name"": ""Bioactive Compounds and Antitumor Agents"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T12676,Machine Learning and ELM,1962,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T12597,Fire Detection and Safety Systems,1960,Computer Vision,"[{""id"": ""https://openalex.org/T11941"", ""display_name"": ""Power System Reliability and Maintenance"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14306"", ""display_name"": ""Technology Assessment and Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T14392"", ""display_name"": ""Geoscience and Mining Technology"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T12611,Neural Networks and Reservoir Computing,1938,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2016,https://openalex.org/T11273,Advanced Graph Neural Networks,1928,Graph & Network,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10181,Natural Language Processing Techniques,18459,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T13559,Edcuational Technology Systems,18075,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10223,Microgrid Control and Optimization,14965,Optimization & Theory,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2017,https://openalex.org/T10429,EEG and Brain-Computer Interfaces,13470,AI in Healthcare,"[{""id"": ""https://openalex.org/T13397"", ""display_name"": ""Hallucinations in medical conditions"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10788"", ""display_name"": ""Neuroscience and Music Perception"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10241"", ""display_name"": ""Functional Brain Connectivity Studies"", ""category"": ""AI in Healthcare""}]"
2017,https://openalex.org/T10581,Neural dynamics and brain function,13072,AI in Healthcare,"[{""id"": ""https://openalex.org/T13397"", ""display_name"": ""Hallucinations in medical conditions"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T10788"", ""display_name"": ""Neuroscience and Music Perception"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10241"", ""display_name"": ""Functional Brain Connectivity Studies"", ""category"": ""AI in Healthcare""}]"
2017,https://openalex.org/T10320,Neural Networks and Applications,12631,Machine Learning,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10273,IoT and Edge/Fog Computing,12359,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T12422,Radiomics and Machine Learning in Medical Imaging,12339,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10876,Fault Detection and Control Systems,12210,AI in Healthcare,"[{""id"": ""https://openalex.org/T14011"", ""display_name"": ""Elevator Systems and Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10972"", ""display_name"": ""Power Systems Fault Detection"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11053"", ""display_name"": ""Process Optimization and Integration"", ""category"": ""Optimization & Theory""}]"
2017,https://openalex.org/T10400,Network Security and Intrusion Detection,11950,Machine Learning,"[{""id"": ""https://openalex.org/T11347"", ""display_name"": ""Neural Networks Stability and Synchronization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10317"", ""display_name"": ""Advanced Database Systems and Queries"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12127"", ""display_name"": ""Software System Performance and Reliability"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10378,Advanced MRI Techniques and Applications,11908,AI in Healthcare,"[{""id"": ""https://openalex.org/T11304"", ""display_name"": ""Advanced Neuroimaging Techniques and Applications"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11828"", ""display_name"": ""Corneal Surgery and Treatments"", ""category"": ""AI in Healthcare""}, {""id"": ""https://openalex.org/T12055"", ""display_name"": ""Boron Compounds in Chemistry"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10028,Topic Modeling,11889,Natural Language Processing,"[{""id"": ""https://openalex.org/T13674"", ""display_name"": ""Computer Science and Engineering"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T12380"", ""display_name"": ""Authorship Attribution and Profiling"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T10951"", ""display_name"": ""Cryptographic Implementations and Security"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10211,Computational Drug Discovery Methods,11748,AI in Healthcare,"[{""id"": ""https://openalex.org/T12794"", ""display_name"": ""Adaptive Dynamic Programming Control"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13523"", ""display_name"": ""Mathematics, Computing, and Information Processing"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11567"", ""display_name"": ""semigroups and automata theory"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10534,Structural Health Monitoring Techniques,11421,AI in Healthcare,"[{""id"": ""https://openalex.org/T11375"", ""display_name"": ""Geotechnical Engineering and Soil Stabilization"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11870"", ""display_name"": ""Structural Analysis and Optimization"", ""category"": ""Optimization & Theory""}, {""id"": ""https://openalex.org/T12293"", ""display_name"": ""Dam Engineering and Safety"", ""category"": ""Machine Learning""}]"
2017,https://openalex.org/T10121,Building Energy and Comfort Optimization,11417,Optimization & Theory,"[{""id"": ""https://openalex.org/T11933"", ""display_name"": ""Mining and Resource Management"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T13477"", ""display_name"": ""Sustainable Design and Development"", ""category"": ""Machine Learning""}, {""id"": ""https://openalex.org/T11847"", ""display_name"": ""Recycled Aggregate Concrete Performance"", ""category"": ""Machine Learning""}]"
